additives_n,additives_tags,allergens_tags,brands_tags,brands,categories,categories_tags,checkers_tags,ciqual_food_name_tags,cities_tags,code,compared_to_category,complete,completeness,correctors_tags,countries_tags,created_t,creator,data_quality_errors_tags,data_quality_info_tags,data_quality_warnings_tags,data_sources_tags,ecoscore_data,ecoscore_grade,ecoscore_score,ecoscore_tags,editors,emb_codes_tags,emb_codes,entry_dates_tags,food_groups_tags,generic_name,images,informers_tags,ingredients_analysis_tags,ingredients_from_palm_oil_n,ingredients_n,ingredients_original_tags,ingredients_percent_analysis,ingredients_tags,ingredients_text,ingredients_with_specified_percent_n,ingredients_with_unspecified_percent_n,ingredients_without_ciqual_codes_n,ingredients_without_ciqual_codes,ingredients,known_ingredients_n,labels_tags,labels,lang,languages_tags,last_edit_dates_tags,last_editor,last_image_t,last_modified_by,last_modified_t,last_updated_t,link,main_countries_tags,manufacturing_places_tags,manufacturing_places,max_imgid,minerals_tags,misc_tags,new_additives_n,no_nutrition_data,nova_group,nova_groups_tags,nova_groups,nucleotides_tags,nutrient_levels_tags,nutriments,nutriscore_grade,nutriscore_score,nutrition_data_per,obsolete,origins_tags,origins,owner_fields,owner,packagings_complete,packaging_recycling_tags,packaging_shapes_tags,packaging_tags,packaging_text,packaging,packagings,photographers,popularity_key,popularity_tags,product_name,product_quantity_unit,product_quantity,purchase_places_tags,quantity,rev,scans_n,serving_quantity,serving_size,states_tags,stores_tags,stores,traces_tags,unique_scans_n,unknown_ingredients_n,unknown_nutrients_tags,vitamins_tags,with_non_nutritive_sweeteners,with_sweeteners
,,['en:nuts'],['bovetti'],Bovetti,"Petit-déjeuners,Produits à tartiner,Produits à tartiner sucrés,Pâtes à tartiner,Pâtes à tartiner aux noisettes,Pâtes à tartiner au chocolat,Pâtes à tartiner aux noisettes et au cacao","['en:breakfasts' 'en:spreads' 'en:sweet-spreads' 'fr:pates-a-tartiner'
 'en:hazelnut-spreads' 'en:chocolate-spreads'
 'en:cocoa-and-hazelnuts-spreads']",[],['chocolate-spread-with-hazelnuts'],[],0000101209159,en:cocoa-and-hazelnuts-spreads,0,0.6875,"['openfoodfacts-contributors' 'tacite-mass-editor' 'sebleouf'
 'moon-rabbit' 'roboto-app' 'timotheeberthault']",['en:france'],1519297017,kiliweb,[],"['en:packaging-data-incomplete'
 'en:environmental-score-extended-data-not-computed'
 'en:food-groups-1-known' 'en:food-groups-2-known'
 'en:food-groups-3-unknown']","['en:environmental-score-origins-of-ingredients-origins-are-100-percent-unknown'
 'en:environmental-score-packaging-unscored-shape'
 'en:environmental-score-production-system-no-label'
 'en:environmental-score-threatened-species-ingredients-missing']",['app-yuka' 'apps'],"{""status"":""known"",""grade"":""d"",""score"":42,""agribalyse"":{""dqr"":""2.54"",""ef_transportation"":0.020486,""co2_transportation"":0.22169116,""agribalyse_food_code"":""31032"",""ef_packaging"":0.018565697,""ef_consumption"":0,""co2_distribution"":0.017263204,""co2_processing"":0.3052603,""version"":""3.1.1"",""agribalyse_proxy_food_code"":""31032"",""co2_agriculture"":6.8500101,""name_fr"":""Pâte à tartiner chocolat et noisette"",""is_beverage"":0,""ef_processing"":0.047606624,""score"":51,""co2_packaging"":0.17071537,""name_en"":""Chocolate spread with hazelnuts"",""ef_total"":0.5347352491,""co2_consumption"":0,""co2_total"":7.5649401339999995,""ef_distribution"":0.0046101581,""code"":""31032"",""ef_agriculture"":0.44346677},""adjustments"":{""production_system"":{""labels"":[],""value"":0,""warning"":""no_label""},""packaging"":{""packagings"":[{""recycling"":""en:recycle-in-sorting-bin"",""number_of_units"":1,""material"":""en:glass"",""ecoscore_shape_ratio"":1,""quantity_per_unit"":""350"",""shape"":""en:jar"",""ecoscore_material_score"":81},{""ecoscore_material_score"":0,""shape"":""en:lid"",""material"":""en:metal"",""ecoscore_shape_ratio"":0.2,""number_of_units"":1,""recycling"":""en:recycle-in-sorting-bin""}],""score"":61,""value"":-4,""warning"":""unscored_shape"",""non_recyclable_and_non_biodegradable_materials"":0},""origins_of_ingredients"":{""origins_from_origins_field"":[""en:unknown""],""epi_value"":-5,""origins_from_categories"":[""en:unknown""],""transportation_scores"":{""pt"":0,""je"":0,""fo"":0,""gg"":0,""lb"":0,""ad"":0,""ba"":0,""tn"":0,""fi"":0,""dk"":0,""is"":0,""va"":0,""fr"":0,""lt"":0,""sm"":0,""ax"":0,""nl"":0,""ie"":0,""it"":0,""lv"":0,""be"":0,""xk"":0,""cy"":0,""at"":0,""ps"":0,""ly"":0,""de"":0,""no"":0,""ro"":0,""si"":0,""tr"":0,""bg"":0,""dz"":0,""pl"":0,""uk"":0,""world"":0,""ua"":0,""us"":0,""rs"":0,""mc"":0,""sy"":0,""gr"":0,""es"":0,""me"":0,""sk"":0,""hr"":0,""gi"":0,""sj"":0,""mt"":0,""li"":0,""md"":0,""cz"":0,""ee"":0,""il"":0,""ch"":0,""lu"":0,""mk"":0,""se"":0,""im"":0,""al"":0,""ma"":0,""hu"":0,""eg"":0},""warning"":""origins_are_100_percent_unknown"",""transportation_values"":{""eg"":0,""hu"":0,""lu"":0,""mk"":0,""se"":0,""im"":0,""al"":0,""ma"":0,""ee"":0,""il"":0,""ch"":0,""md"":0,""cz"":0,""hr"":0,""gi"":0,""sj"":0,""mt"":0,""li"":0,""us"":0,""rs"":0,""mc"":0,""sy"":0,""gr"":0,""es"":0,""me"":0,""sk"":0,""uk"":0,""world"":0,""ua"":0,""dz"":0,""pl"":0,""si"":0,""tr"":0,""bg"":0,""cy"":0,""ly"":0,""ps"":0,""at"":0,""de"":0,""no"":0,""ro"":0,""lv"":0,""it"":0,""be"":0,""xk"":0,""sm"":0,""ax"":0,""ie"":0,""nl"":0,""is"":0,""va"":0,""fr"":0,""lt"":0,""tn"":0,""fi"":0,""dk"":0,""lb"":0,""ad"":0,""ba"":0,""pt"":0,""je"":0,""fo"":0,""gg"":0},""epi_score"":0,""values"":{""al"":-5,""im"":-5,""ma"":-5,""lu"":-5,""mk"":-5,""se"":-5,""hu"":-5,""eg"":-5,""cz"":-5,""md"":-5,""ch"":-5,""il"":-5,""ee"":-5,""gr"":-5,""me"":-5,""sk"":-5,""es"":-5,""us"":-5,""sy"":-5,""mc"":-5,""rs"":-5,""li"":-5,""hr"":-5,""sj"":-5,""mt"":-5,""gi"":-5,""dz"":-5,""pl"":-5,""world"":-5,""ua"":-5,""uk"":-5,""no"":-5,""ro"":-5,""cy"":-5,""at"":-5,""ly"":-5,""de"":-5,""ps"":-5,""tr"":-5,""si"":-5,""bg"":-5,""ax"":-5,""ie"":-5,""nl"":-5,""sm"":-5,""be"":-5,""xk"":-5,""lv"":-5,""it"":-5,""dk"":-5,""tn"":-5,""fi"":-5,""fr"":-5,""lt"":-5,""is"":-5,""va"":-5,""gg"":-5,""fo"":-5,""pt"":-5,""je"":-5,""ba"":-5,""lb"":-5,""ad"":-5},""aggregated_origins"":[{""percent"":100,""origin"":""en:unknown""}]},""threatened_species"":{""warning"":""ingredients_missing""}},""previous_data"":{""score"":20,""grade"":""d"",""agribalyse"":{""score"":40,""is_beverage"":0,""ef_processing"":0.085674643,""co2_total"":9.8742343,""ef_distribution"":0.0045906531,""code"":""31032"",""ef_agriculture"":0.61477708,""co2_packaging"":0.18864842,""name_en"":""Chocolate spread with hazelnuts"",""co2_consumption"":0,""ef_total"":0.74366703,""ef_transportation"":0.017824103999999997,""co2_transportation"":0.19708507,""agribalyse_food_code"":""31032"",""dqr"":""2.54"",""agribalyse_proxy_food_code"":""31032"",""co2_agriculture"":8.7770996,""name_fr"":""Pâte à tartiner chocolat et noisette"",""ef_packaging"":0.020453714,""ef_consumption"":0,""co2_distribution"":0.014104999,""co2_processing"":0.69167973}},""missing_data_warning"":1,""missing"":{""ingredients"":1,""packagings"":1,""origins"":1,""labels"":1},""grades"":{""bg"":""d"",""tr"":""d"",""si"":""d"",""no"":""d"",""ro"":""d"",""de"":""d"",""ly"":""d"",""at"":""d"",""ps"":""d"",""cy"":""d"",""xk"":""d"",""be"":""d"",""it"":""d"",""lv"":""d"",""nl"":""d"",""ie"":""d"",""ax"":""d"",""sm"":""d"",""lt"":""d"",""fr"":""d"",""va"":""d"",""is"":""d"",""dk"":""d"",""fi"":""d"",""tn"":""d"",""ba"":""d"",""ad"":""d"",""lb"":""d"",""gg"":""d"",""fo"":""d"",""je"":""d"",""pt"":""d"",""hu"":""d"",""eg"":""d"",""ma"":""d"",""al"":""d"",""im"":""d"",""mk"":""d"",""se"":""d"",""lu"":""d"",""ch"":""d"",""il"":""d"",""ee"":""d"",""cz"":""d"",""md"":""d"",""li"":""d"",""mt"":""d"",""sj"":""d"",""gi"":""d"",""hr"":""d"",""me"":""d"",""sk"":""d"",""es"":""d"",""gr"":""d"",""mc"":""d"",""sy"":""d"",""rs"":""d"",""us"":""d"",""ua"":""d"",""world"":""d"",""uk"":""d"",""dz"":""d"",""pl"":""d""},""scores"":{""dk"":42,""tn"":42,""fi"":42,""fr"":42,""lt"":42,""is"":42,""va"":42,""fo"":42,""gg"":42,""pt"":42,""je"":42,""ba"":42,""lb"":42,""ad"":42,""ro"":42,""no"":42,""cy"":42,""ps"":42,""ly"":42,""de"":42,""at"":42,""si"":42,""tr"":42,""bg"":42,""ax"":42,""ie"":42,""nl"":42,""sm"":42,""be"":42,""xk"":42,""it"":42,""lv"":42,""gr"":42,""es"":42,""me"":42,""sk"":42,""us"":42,""rs"":42,""sy"":42,""mc"":42,""li"":42,""hr"":42,""gi"":42,""mt"":42,""sj"":42,""pl"":42,""dz"":42,""world"":42,""ua"":42,""uk"":42,""im"":42,""al"":42,""ma"":42,""lu"":42,""mk"":42,""se"":42,""eg"":42,""hu"":42,""cz"":42,""md"":42,""il"":42,""ch"":42,""ee"":42}}",d,42,['d'],,[],,['2018-02-22' '2018-02' '2018'],['en:sugary-snacks' 'en:sweets'],[],"[{'key': 'ingredients_fr', 'imgid': 2, 'sizes': {'100': {'h': 50, 'w': 100}, '200': {'h': 100, 'w': 200}, '400': {'h': 199, 'w': 400}, 'full': {'h': 545, 'w': 1095}}, 'uploaded_t': None, 'uploader': None}
 {'key': '3', 'imgid': None, 'sizes': {'100': {'h': 94, 'w': 100}, '200': None, '400': {'h': 376, 'w': 400}, 'full': {'h': 1200, 'w': 1278}}, 'uploaded_t': 1579374831, 'uploader': 'kiliweb'}
 {'key': '2', 'imgid': None, 'sizes': {'100': {'h': 75, 'w': 100}, '200': None, '400': {'h': 300, 'w': 400}, 'full': {'h': 1200, 'w': 1599}}, 'uploaded_t': 1519297021, 'uploader': 'kiliweb'}
 {'key': 'nutrition_fr', 'imgid': 3, 'sizes': {'100': {'h': 94, 'w': 100}, '200': {'h': 188, 'w': 200}, '400': {'h': 376, 'w': 400}, 'full': {'h': 1200, 'w': 1278}}, 'uploaded_t': None, 'uploader': None}
 {'key': '1', 'imgid': None, 'sizes': {'100': {'h': 100, 'w': 75}, '200': None, '400': {'h': 400, 'w': 300}, 'full': {'h': 1200, 'w': 901}}, 'uploaded_t': 1519297019, 'uploader': 'kiliweb'}
 {'key': 'front_fr', 'imgid': 1, 'sizes': {'100': {'h': 100, 'w': 75}, '200': {'h': 200, 'w': 150}, '400': {'h': 400, 'w': 300}, 'full': {'h': 1200, 'w': 901}}, 'uploaded_t': None, 'uploader': None}]","['yuka.SGJvbVRKUXpoT2tVaHZCaDNEUEl4NHdrbDdpNVcwR3FEc0E2SVE9PQ' 'kiliweb'
 'sebleouf' 'moon-rabbit' 'roboto-app' 'timotheeberthault']",,,,,,,[],,,,,,,['en:no-gluten' 'en:no-palm-oil'],"Sans gluten,Sans huile de palme",fr,['en:french' 'en:1'],['2024-11-14' '2024-11' '2024'],timotheeberthault,1579374831,timotheeberthault,1731601773,1736316603,,[],[],,3,[],"['en:environmental-score-changed' 'en:environmental-score-computed'
 'en:environmental-score-extended-data-not-computed'
 'en:environmental-score-grade-changed'
 'en:environmental-score-missing-data-labels'
 'en:environmental-score-missing-data-origins'
 'en:environmental-score-missing-data-packagings'
 'en:environmental-score-missing-data-warning'
 'en:nutriscore-2021-e-2023-e' 'en:nutriscore-2021-same-as-2023'
 'en:nutriscore-computed' 'en:nutrition-fruits-vegetables-nuts-estimate'
 'en:nutrition-no-fiber' 'en:nutrition-no-fiber-or-fruits-vegetables-nuts'
 'en:packagings-complete' 'en:packagings-not-empty'
 'en:packagings-number-of-components-2']",,False,,['unknown'],,[],"['en:fat-in-high-quantity' 'en:saturated-fat-in-high-quantity'
 'en:sugars-in-high-quantity' 'en:salt-in-low-quantity']","[{'name': 'sugars', 'value': 32.0, '100g': 32.0, 'serving': None, 'unit': 'g', 'prepared_value': None, 'prepared_100g': None, 'prepared_serving': None, 'prepared_unit': None}
 {'name': 'energy', 'value': 617.0, '100g': 2582.0, 'serving': None, 'unit': 'kcal', 'prepared_value': None, 'prepared_100g': None, 'prepared_serving': None, 'prepared_unit': None}
 {'name': 'fat', 'value': 48.0, '100g': 48.0, 'serving': None, 'unit': 'g', 'prepared_value': None, 'prepared_100g': None, 'prepared_serving': None, 'prepared_unit': None}
 {'name': 'energy-kcal', 'value': 617.0, '100g': 617.0, 'serving': None, 'unit': 'kcal', 'prepared_value': None, 'prepared_100g': None, 'prepared_serving': None, 'prepared_unit': None}
 {'name': 'proteins', 'value': 8.0, '100g': 8.0, 'serving': None, 'unit': 'g', 'prepared_value': None, 'prepared_100g': None, 'prepared_serving': None, 'prepared_unit': None}
 {'name': 'cocoa', 'value': 17.520000457763672, '100g': 17.520000457763672, 'serving': 17.520000457763672, 'unit': 'g', 'prepared_value': None, 'prepared_100g': None, 'prepared_serving': None, 'prepared_unit': None}
 {'name': 'salt', 'value': 0.009999999776482582, '100g': 0.009999999776482582, 'serving': None, 'unit': 'g', 'prepared_value': None, 'prepared_100g': None, 'prepared_serving': None, 'prepared_unit': None}
 {'name': 'sodium', 'value': 0.004000000189989805, '100g': 0.004000000189989805, 'serving': None, 'unit': 'g', 'prepared_value': None, 'prepared_100g': None, 'prepared_serving': None, 'prepared_unit': None}
 {'name': 'fruits-vegetables-nuts-estimate', 'value': 40.0, '100g': 40.0, 'serving': 40.0, 'unit': 'g', 'prepared_value': None, 'prepared_100g': None, 'prepared_serving': None, 'prepared_unit': None}
 {'name': 'carbohydrates', 'value': 36.0, '100g': 36.0, 'serving': None, 'unit': 'g', 'prepared_value': None, 'prepared_100g': None, 'prepared_serving': None, 'prepared_unit': None}
 {'name': 'saturated-fat', 'value': 10.0, '100g': 10.0, 'serving': None, 'unit': 'g', 'prepared_value': None, 'prepared_100g': None, 'prepared_serving': None, 'prepared_unit': None}
 {'name': 'nutrition-score-fr', 'value': None, '100g': 25.0, 'serving': None, 'unit': None, 'prepared_value': None, 'prepared_100g': None, 'prepared_serving': None, 'prepared_unit': None}]",e,25,100g,False,[],,,,True,['en:recycle-in-sorting-bin'],['en:jar' 'en:lid'],[],[],,"[{'material': 'en:glass', 'number_of_units': 1, 'quantity_per_unit': '350', 'quantity_per_unit_unit': None, 'quantity_per_unit_value': None, 'recycling': 'en:recycle-in-sorting-bin', 'shape': 'en:jar', 'weight_measured': None}
 {'material': 'en:metal', 'number_of_units': 1, 'quantity_per_unit': None, 'quantity_per_unit_unit': None, 'quantity_per_unit_value': None, 'recycling': 'en:recycle-in-sorting-bin', 'shape': 'en:lid', 'weight_measured': None}]",,0,,"[{'lang': 'main', 'text': 'Véritable pâte à tartiner noisettes chocolat noir'}
 {'lang': 'fr', 'text': 'Véritable pâte à tartiner noisettes chocolat noir'}]",g,350,[],350 g,18,,,,"['en:to-be-completed' 'en:nutrition-facts-completed'
 'en:ingredients-to-be-completed' 'en:expiration-date-completed'
 'en:packaging-code-to-be-completed' 'en:characteristics-to-be-completed'
 'en:origins-to-be-completed' 'en:categories-completed'
 'en:brands-completed' 'en:packaging-to-be-completed'
 'en:quantity-completed' 'en:product-name-completed'
 'en:photos-to-be-validated' 'en:packaging-photo-to-be-selected'
 'en:nutrition-photo-selected' 'en:ingredients-photo-selected'
 'en:front-photo-selected' 'en:photos-uploaded']",[],,[],,,[],[],,
